Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 32Go RTX 4060,"3 519,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-32go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-32go-rtx-4060-a.jpg,En stock,[9S7-15K111-1491-32G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 24G RTX 4060,"3 549,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-24g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-24g-rtx-4060_1.jpg,En arrivage,[BU-9S7-15K111-1491-24G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i7 13è Gén 32G RTX 4060,"3 579,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-32g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i7-13e-gen-32g-rtx-4060_1.jpg,En stock,[BU-9S7-15K111-1491-32G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 24G RTX 4050,"3 229,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-24g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_msi_cyborg_15_a13ve_i7_13_g_n_24g_rtx_4050.jpg,Epuisé,[BU-9S7-15K111-1493-24G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi 2.1, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer GIGABYTE G5MF5 i7 13è Gén 24G RTX 4050,"3 285,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx-4050-dfghj.jpg,En arrivage,[BU-GIGABYTE-G5MF5-I7-24G],samsung,8 gb réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,Unknown,24,24,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier qwerty pleine taille éclairé multi,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi, 1x rj-45, 1x prise audio 2-in- 1 casque microphone , 1x prise microphone, 1x prise d entrée cc, 1x lecteur de carte microsd ",Unknown,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VE i7 13è Gén 32Go RTX 4050,"3 259,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13ve-i7-13e-gen-32go-rtx-4050-9.jpg,En arrivage,[9S7-15K111-1493-32G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi 2.1, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 16Go RTX 4050,"3 259,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16go-rtx-4050-fgh.jpg,En stock,[GIGABYTE-G6MF-I7],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,16,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x 1 x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G5MF5 i7 13è Gén 24G RTX4050,"3 345,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-24g-rtx4050-gbhjkk.jpg,En arrivage,[BU-GIGABYTE-G5MF5-I7-24G-W11P],samsung,8 gb réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,Unknown,24,24,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier qwerty pleine taille éclairé multi,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi, 1x rj-45, 1x prise audio 2-in- 1 casque microphone , 1x prise microphone, 1x prise d entrée cc, 1x lecteur de carte microsd ",Unknown,15.6,fhd,144
PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 16G RTX 4050,"3 319,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-16g-rtx-4050-r.jpg,En stock,[BU-GIGABYTE-G6MF-I7-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,16,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x 1 x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 24Go RTX 4050,"3 329,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24go-rtx-4050-e.jpg,En stock,[GIGABYTE-G6MF-I7-24G],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,24,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x 1 x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G5MF5 i7 13è Gén 32G RTX 4050,"3 399,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-32g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g5mf5-i7-13e-gen-32g-rtx-4050-r.jpg,En arrivage,[BU-GIGABYTE-G5MF5-I7-32G],samsung,8 gb réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,Unknown,24,32,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier qwerty pleine taille éclairé multi,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi, 1x rj-45, 1x prise audio 2-in- 1 casque microphone , 1x prise microphone, 1x prise d entrée cc, 1x lecteur de carte microsd ",Unknown,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i5 13ème Gén 16Go RTX 4060,"3 289,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13eme-gen-16go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13eme-gen-16go-rtx-4060-9.jpg,Epuisé,[9S7-15K111-680],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,16,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x usb 3.2 gen1 de type a, 1x usb 3.2 gen1 displayport de type c, 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 24G RTX 4050,"3 389,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-24g-rtx-4050-fg.jpg,En stock,[BU-GIGABYTE-G6MF-I7-24G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,24,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x 1 x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G6 KF i7 13è Gén 16G RTX 4060,"3 759,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-16g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-16g-rtx-4060_1.jpg,En stock,[BU-GIGABYTE-G6KF-I7-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,16,ddr5,1,ssd,tb,nvidia,rtx 4060,8,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 32Go RTX 4050,"3 399,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-32go-rtx-4050-9_1.jpg,En arrivage,[GIGABYTE-G6MF-I7-32G],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,32,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x 1 x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G6 KF i7 13è Gén 16Go RTX 4060,"3 699,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-16go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-16go-rtx-4060-9_1.jpg,En stock,[GIGABYTE-G6KF-I7],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,16,ddr5,1,ssd,tb,nvidia,rtx 4060,8,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable ASUS TUF Gaming F15 i7 13è Gén 32Go RTX4060 - Gris,"3 795,000 DT",https://www.mytek.tn/pc-portable-asus-tuf-gaming-f15-i7-13e-gen-32go-rtx4060-gris.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-tuf-gaming-f15-i7-13e-gen-32go-rtx4060-gris.jpg,En arrivage,[FX507VV-LP329-32G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr6,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier chiclet rétroéclairé 1 zone rgb,"1x usb 3.2 gen 2 type-c, 2x usb 3.2 gen 1 type-a, 1x thunderbolt 4 avec prise en charge de displayport, 1x hdmi 2.1, 1x rj45, 1x prise audio combinée 3,5 mm ",ips,15.6,fhd,144
PC Portable Gamer GIGABYTE G6 KF i7 13è Gén 24G RTX 4060,"3 795,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-24g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-24g-rtx-4060_1.jpg,En stock,[BU-GIGABYTE-G6KF-I7-24G-W11P],samsung,8 gb réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,Unknown,24,24,ddr5,1,ssd,tb,nvidia,rtx 4060,8,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G6 KF i7 13ème Gén 24G RTX 4060,"3 735,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-kf-i7-13eme-gen-24g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-kf-i7-13eme-gen-24g-rtx-4060.jpg,En stock,[BU-GIGABYTE-G6KF-I7-24G],samsung,8 gb réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,Unknown,24,24,ddr5,1,ssd,tb,nvidia,rtx 4060,8,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x 1 x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer DELL G15 5530 i7 13ème Gén 16G RTX 4050,"3 439,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i7-13eme-gen-16g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i7-13eme-gen-16g-rtx-4050-9.jpg,En stock,[G15-5530-I7-3Y-512SSD],Unknown,Unknown,Intel,Unknown,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,165
PC Portable Gamer GIGABYTE G6 MF i7 13è Gén 32G RTX 4050,"3 455,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-32g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-mf-i7-13e-gen-32g-rtx-4050-st.jpg,En arrivage,[BU-GIGABYTE-G6MF-I7-32G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,Unknown,24,32,ddr5,1,ssd,tb,nvidia,rtx 4050,6,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x 1 x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer GIGABYTE G6 KF i7 13è Gén 32G RTX 4060,"3 879,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-32g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-kf-i7-13e-gen-32g-rtx-4060-70.jpg,En stock,[BU-GIGABYTE-G6KF-I7-32G-W11P],samsung,8 gb réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,Unknown,24,32,ddr5,1,ssd,tb,nvidia,rtx 4060,8,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer DELL G15 5530 i7 13ème Gén 24G RTX 4050,"3 509,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i7-13eme-gen-24g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_dell_g15_5530_i7_13_me_g_n_32g_rtx_4050_1.jpg,En arrivage,[G15-5530-I7-3Y-512SSD-24G],Unknown,Unknown,Intel,Unknown,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,165
PC Portable Gamer GIGABYTE G6 KF i7 13ème Gén 32G RTX 4060,"3 815,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-g6-kf-i7-13eme-gen-32g-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-gigabyte-g6-kf-i7-13eme-gen-32g-rtx-4060.jpg,En stock,[BU-GIGABYTE-G6KF-I7-32G],samsung,8 gb réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,Unknown,24,32,ddr5,1,ssd,tb,nvidia,rtx 4060,8,Unknown,Unknown,clavier pleine taille rétroéclairé multilingue 15 couleurs avec clavier numérique,"1x usb 2.0 type a , 1x usb 3.2 gen 1 type a , 2x usb 3.2 gen 2 type c , 1x mini dp 1.4, 1x hdmi avec hdcp , 1x rj-45, 1x prise audio 2-en-1 casque microphone , 1x prise microphone, 1x prise d entrée cc et lecteur de carte microsd ",Unknown,16,fhd,165
PC Portable Gamer DELL G15 5530 i7 13ème Gén 16G RTX4050,"3 535,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i7-13eme-gen-16g-rtx4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i7-13eme-gen-16g-rtx4050.jpg,En stock,[G15-5530-I7-3Y-512SSDX2],Unknown,Unknown,Intel,Unknown,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé,2x 512 gb,Unknown,15.6,fhd,165
PC Portable Gamer DELL G15 5530 i7 13ème Gén 32G RTX 4050,"3 549,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i7-13eme-gen-32g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_dell_g15_5530_i7_13_me_g_n_32g_rtx_4050.jpg,En arrivage,[G15-5530-I7-3Y-512SSD-32G],Unknown,Unknown,Intel,Unknown,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,165
PC Portable Gamer DELL G15 5530 i7 13è Gén 16Go RTX 4050,"3 619,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i7-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i7-13e-gen-16go-rtx-4050.jpg,En stock,[G15-5530-I7-3Y-512SSDX3],Unknown,Unknown,Intel,Unknown,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,165
PC Portable Gamer DELL G15 5535 AMD RYZEN 7 16Go RTX 4050,"3 919,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5535-amd-ryzen-7-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_dell_g15_5535_amd_ryzen_7_16go_rtx_4050.jpg,En stock,[G15-5535-R7],Unknown,Unknown,AMD,ryzen 7 7840 hs,8,5.1,16,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb 3.2 gen 1 type-a, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj45, 1x prise combinée casque microphone, 1 port d entrée d alimentation ",Unknown,15.6,fhd,120
PC Portable Gamer GIGABYTE OLED AERO 14 BMF i7 13è Gén 16Go RTX 4050,"3 999,000 DT",https://www.mytek.tn/pc-portable-gamer-gigabyte-oled-aero-14-bmf-i7-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_gigabyte_oled_aero_14_bmf_i7_13_g_n_16go_rtx_4050.jpg,En stock,[GIGABYTE-AERO14-BMF],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,"clavier rétroéclairé couleur unique, blanc, déplacement des touches n, up to 1,7 mm","2x thunderbolt 4 prise en charge displayport, 1x usb 3.2 gen1 type a , 1x hdmi2.1, 1x combo audio 3,5 mm, 1x entrée cc type c , 1x lecteur de carte microsd avec prise en charge uhs-ii ",oled,14,hd,Unknown
PC Portable Gamer DELL G15 5535 AMD RYZEN 7 24Go RTX 4050,"3 969,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5535-amd-ryzen-7-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc_portable_gamer_dell_g15_5535_amd_ryzen_7_24go_rtx_4050.jpg,En stock,[G15-5535-R7-24G],Unknown,Unknown,AMD,ryzen 7 7840 hs,8,5.1,16,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb 3.2 gen 1 type-a, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj45, 1x prise combinée casque microphone, 1 port d entrée d alimentation ",Unknown,15.6,fhd,120
